111 ; New_Weights.topo.sh ; 0.2763550117333333
112 ; TL_Inverse.topo.sh ; 0.48205878
113 ; New_Weights.topo.sh ; 0.2724000394666667
114 ; TL_Inverse.topo.sh ; 0.4818015464
115 ; New_Weights.topo.sh ; 0.2744726288
116 ; TL_Inverse.topo.sh ; 0.48152293413333336
117 ; New_Weights.topo.sh ; 0.3049496181333333
100 ; TL_Inverse.topo.sh ; 0.48152288346666666
101 ; New_Weights.topo.sh ; 0.24149293706666666
102 ; TL_Inverse.topo.sh ; 0.46078416666666666
103 ; New_Weights.topo.sh ; 0.2616214117333333
104 ; TL_Inverse.topo.sh ; 0.468470924
105 ; New_Weights.topo.sh ; 0.27355049253333336
106 ; TL_Inverse.topo.sh ; 0.4766885826666667
107 ; New_Weights.topo.sh ; 0.25834513066666664
108 ; TL_Inverse.topo.sh ; 0.48100513466666667
109 ; New_Weights.topo.sh ; 0.3091861104
110 ; TL_Inverse.topo.sh ; 0.47115304506666666
111 ; New_Weights.topo.sh ; 0.338047412
112 ; TL_Inverse.topo.sh ; 0.4717503032
113 ; New_Weights.topo.sh ; 0.3528071776
114 ; TL_Inverse.topo.sh ; 0.4782185832
115 ; New_Weights.topo.sh ; 0.3480336624
116 ; TL_Inverse.topo.sh ; 0.4816223330666667
117 ; New_Weights.topo.sh ; 0.3477515744
100 ; TL_Inverse.topo.sh ; 5.290666666666666e-07
101 ; New_Weights.topo.sh ; 0.33025401546666666
102 ; TL_Inverse.topo.sh ; 0.5019264426666666
103 ; New_Weights.topo.sh ; 0.30488310453333334
104 ; TL_Inverse.topo.sh ; 0.1954785664
105 ; New_Weights.topo.sh ; 0.27648099893333333
106 ; TL_Inverse.topo.sh ; 0.4158785093333333
107 ; New_Weights.topo.sh ; 0.3569326349333333
108 ; TL_Inverse.topo.sh ; 0.4551577808
109 ; New_Weights.topo.sh ; 0.436978288
110 ; TL_Inverse.topo.sh ; 0.45723519333333335
111 ; New_Weights.topo.sh ; 0.4748537674666667
112 ; TL_Inverse.topo.sh ; 0.47113482186666666
113 ; New_Weights.topo.sh ; 0.47734313093333336
114 ; TL_Inverse.topo.sh ; 0.44282796853333334
115 ; New_Weights.topo.sh ; 0.4039456
116 ; TL_Inverse.topo.sh ; 0.49271725013333334
117 ; New_Weights.topo.sh ; 0.4846551570666667
100 ; Dfw.topo.sh ; 0.3076913837333333
101 ; Weights_2.topo.sh ; 0.5864548672
102 ; Dfw.topo.sh ; 0.5796211192
103 ; Weights_2.topo.sh ; 0.5393193482666667
104 ; Dfw.topo.sh ; 0.5051100413333334
105 ; Weights_2.topo.sh ; 0.5062872077333334
106 ; Dfw.topo.sh ; 0.3646051274666667
107 ; Weights_2.topo.sh ; 0.5038422309333334
100 ; Dfw.topo.sh ; 0.5430990413333333
101 ; Weights_2.topo.sh ; 0.5329103813333333
102 ; Dfw.topo.sh ; 0.6206030141333333
103 ; Weights_2.topo.sh ; 0.557361944
104 ; Dfw.topo.sh ; 0.5311062690666667
105 ; Weights_2.topo.sh ; 0.4639664837333333
106 ; Dfw.topo.sh ; 0.38432021466666666
107 ; Weights_2.topo.sh ; 0.5346346704
108 ; Dfw.topo.sh ; 0.5131533762666667
109 ; Weights_2.topo.sh ; 0.4953822293333333
110 ; Dfw.topo.sh ; 0.5560135245333333
111 ; Weights_2.topo.sh ; 0.5887259432
112 ; Dfw.topo.sh ; 0.5346951474666667
113 ; Weights_2.topo.sh ; 0.5646208357333333
114 ; Dfw.topo.sh ; 0.4993343528
115 ; Weights_2.topo.sh ; 0.4322982730666667
116 ; Dfw.topo.sh ; 0.4334218408
117 ; Weights_2.topo.sh ; 0.5435122984
118 ; Dfw.topo.sh ; 0.5289124130666667
119 ; Weights_2.topo.sh ; 0.6070598101333333
